block_id,split,country,city,top_left_row,top_left_col,top_left_patch_id,top_left_coarse_label,top_right_patch_id,top_right_coarse_label,bottom_left_patch_id,bottom_left_coarse_label,bottom_right_patch_id,bottom_right_coarse_label,n_valid,n_built,all_four_valid,has_built_up,use_for_block_training,is_tiling_anchor,use_for_tiling_eval
Italy_Naples_r000_c004_2x2,train,Italy,Naples,0,4,Italy_Naples_r000_c004_x640_y0_s160,5,Italy_Naples_r000_c005_x800_y0_s160,4,Italy_Naples_r001_c004_x640_y160_s160,5,Italy_Naples_r001_c005_x800_y160_s160,3,2,2,false,true,false,true,false
Italy_Naples_r000_c005_2x2,train,Italy,Naples,0,5,Italy_Naples_r000_c005_x800_y0_s160,4,Italy_Naples_r000_c006_x960_y0_s160,4,Italy_Naples_r001_c005_x800_y160_s160,3,Italy_Naples_r001_c006_x960_y160_s160,3,4,4,true,true,true,false,false
Italy_Naples_r000_c006_2x2,train,Italy,Naples,0,6,Italy_Naples_r000_c006_x960_y0_s160,4,Italy_Naples_r000_c007_x1120_y0_s160,3,Italy_Naples_r001_c006_x960_y160_s160,3,Italy_Naples_r001_c007_x1120_y160_s160,3,4,4,true,true,true,true,true
Italy_Naples_r000_c007_2x2,train,Italy,Naples,0,7,Italy_Naples_r000_c007_x1120_y0_s160,3,Italy_Naples_r000_c008_x1280_y0_s160,3,Italy_Naples_r001_c007_x1120_y160_s160,3,Italy_Naples_r001_c008_x1280_y160_s160,5,3,3,false,true,false,false,false
Italy_Naples_r000_c008_2x2,train,Italy,Naples,0,8,Italy_Naples_r000_c008_x1280_y0_s160,3,Italy_Naples_r000_c009_x1440_y0_s160,4,Italy_Naples_r001_c008_x1280_y160_s160,5,Italy_Naples_r001_c009_x1440_y160_s160,5,2,2,false,true,false,true,false
Italy_Naples_r000_c009_2x2,train,Italy,Naples,0,9,Italy_Naples_r000_c009_x1440_y0_s160,4,Italy_Naples_r000_c010_x1600_y0_s160,4,Italy_Naples_r001_c009_x1440_y160_s160,5,Italy_Naples_r001_c010_x1600_y160_s160,5,2,2,false,true,false,false,false
Italy_Naples_r000_c010_2x2,train,Italy,Naples,0,10,Italy_Naples_r000_c010_x1600_y0_s160,4,Italy_Naples_r000_c011_x1760_y0_s160,5,Italy_Naples_r001_c010_x1600_y160_s160,5,Italy_Naples_r001_c011_x1760_y160_s160,5,1,1,false,true,false,true,false
Italy_Naples_r000_c011_2x2,train,Italy,Naples,0,11,Italy_Naples_r000_c011_x1760_y0_s160,5,Italy_Naples_r000_c012_x1920_y0_s160,5,Italy_Naples_r001_c011_x1760_y160_s160,5,Italy_Naples_r001_c012_x1920_y160_s160,5,0,0,false,false,false,false,false
Italy_Naples_r000_c012_2x2,train,Italy,Naples,0,12,Italy_Naples_r000_c012_x1920_y0_s160,5,Italy_Naples_r000_c013_x2080_y0_s160,3,Italy_Naples_r001_c012_x1920_y160_s160,5,Italy_Naples_r001_c013_x2080_y160_s160,3,2,2,false,true,false,true,false
Italy_Naples_r000_c013_2x2,train,Italy,Naples,0,13,Italy_Naples_r000_c013_x2080_y0_s160,3,Italy_Naples_r000_c014_x2240_y0_s160,3,Italy_Naples_r001_c013_x2080_y160_s160,3,Italy_Naples_r001_c014_x2240_y160_s160,3,4,4,true,true,true,false,false
Italy_Naples_r000_c014_2x2,train,Italy,Naples,0,14,Italy_Naples_r000_c014_x2240_y0_s160,3,Italy_Naples_r000_c015_x2400_y0_s160,3,Italy_Naples_r001_c014_x2240_y160_s160,3,Italy_Naples_r001_c015_x2400_y160_s160,3,4,4,true,true,true,true,true
Italy_Naples_r000_c015_2x2,train,Italy,Naples,0,15,Italy_Naples_r000_c015_x2400_y0_s160,3,Italy_Naples_r000_c016_x2560_y0_s160,3,Italy_Naples_r001_c015_x2400_y160_s160,3,Italy_Naples_r001_c016_x2560_y160_s160,3,4,4,true,true,true,false,false
Italy_Naples_r000_c016_2x2,train,Italy,Naples,0,16,Italy_Naples_r000_c016_x2560_y0_s160,3,Italy_Naples_r000_c017_x2720_y0_s160,3,Italy_Naples_r001_c016_x2560_y160_s160,3,Italy_Naples_r001_c017_x2720_y160_s160,4,4,4,true,true,true,true,true
Italy_Naples_r000_c017_2x2,train,Italy,Naples,0,17,Italy_Naples_r000_c017_x2720_y0_s160,3,Italy_Naples_r000_c018_x2880_y0_s160,3,Italy_Naples_r001_c017_x2720_y160_s160,4,Italy_Naples_r001_c018_x2880_y160_s160,3,4,4,true,true,true,false,false
Italy_Naples_r000_c018_2x2,train,Italy,Naples,0,18,Italy_Naples_r000_c018_x2880_y0_s160,3,Italy_Naples_r000_c019_x3040_y0_s160,3,Italy_Naples_r001_c018_x2880_y160_s160,3,Italy_Naples_r001_c019_x3040_y160_s160,3,4,4,true,true,true,true,true
Italy_Naples_r000_c019_2x2,train,Italy,Naples,0,19,Italy_Naples_r000_c019_x3040_y0_s160,3,Italy_Naples_r000_c020_x3200_y0_s160,3,Italy_Naples_r001_c019_x3040_y160_s160,3,Italy_Naples_r001_c020_x3200_y160_s160,3,4,4,true,true,true,false,false
Italy_Naples_r000_c020_2x2,train,Italy,Naples,0,20,Italy_Naples_r000_c020_x3200_y0_s160,3,Italy_Naples_r000_c021_x3360_y0_s160,3,Italy_Naples_r001_c020_x3200_y160_s160,3,Italy_Naples_r001_c021_x3360_y160_s160,3,4,4,true,true,true,true,true
Italy_Naples_r000_c021_2x2,train,Italy,Naples,0,21,Italy_Naples_r000_c021_x3360_y0_s160,3,Italy_Naples_r000_c022_x3520_y0_s160,3,Italy_Naples_r001_c021_x3360_y160_s160,3,Italy_Naples_r001_c022_x3520_y160_s160,3,4,4,true,true,true,false,false
Italy_Naples_r000_c022_2x2,train,Italy,Naples,0,22,Italy_Naples_r000_c022_x3520_y0_s160,3,Italy_Naples_r000_c023_x3680_y0_s160,3,Italy_Naples_r001_c022_x3520_y160_s160,3,Italy_Naples_r001_c023_x3680_y160_s160,3,4,4,true,true,true,true,true
Italy_Naples_r000_c023_2x2,train,Italy,Naples,0,23,Italy_Naples_r000_c023_x3680_y0_s160,3,Italy_Naples_r000_c024_x3840_y0_s160,4,Italy_Naples_r001_c023_x3680_y160_s160,3,Italy_Naples_r001_c024_x3840_y160_s160,3,4,4,true,true,true,false,false
Italy_Naples_r000_c024_2x2,train,Italy,Naples,0,24,Italy_Naples_r000_c024_x3840_y0_s160,4,Italy_Naples_r000_c025_x4000_y0_s160,3,Italy_Naples_r001_c024_x3840_y160_s160,3,Italy_Naples_r001_c025_x4000_y160_s160,3,4,4,true,true,true,true,true
Italy_Naples_r000_c025_2x2,train,Italy,Naples,0,25,Italy_Naples_r000_c025_x4000_y0_s160,3,Italy_Naples_r000_c026_x4160_y0_s160,3,Italy_Naples_r001_c025_x4000_y160_s160,3,Italy_Naples_r001_c026_x4160_y160_s160,3,4,4,true,true,true,false,false
Italy_Naples_r000_c026_2x2,train,Italy,Naples,0,26,Italy_Naples_r000_c026_x4160_y0_s160,3,Italy_Naples_r000_c027_x4320_y0_s160,3,Italy_Naples_r001_c026_x4160_y160_s160,3,Italy_Naples_r001_c027_x4320_y160_s160,3,4,4,true,true,true,true,true
Italy_Naples_r000_c027_2x2,train,Italy,Naples,0,27,Italy_Naples_r000_c027_x4320_y0_s160,3,Italy_Naples_r000_c028_x4480_y0_s160,3,Italy_Naples_r001_c027_x4320_y160_s160,3,Italy_Naples_r001_c028_x4480_y160_s160,4,4,4,true,true,true,false,false
Italy_Naples_r000_c028_2x2,train,Italy,Naples,0,28,Italy_Naples_r000_c028_x4480_y0_s160,3,Italy_Naples_r000_c029_x4640_y0_s160,3,Italy_Naples_r001_c028_x4480_y160_s160,4,Italy_Naples_r001_c029_x4640_y160_s160,3,4,4,true,true,true,true,true
Italy_Naples_r000_c029_2x2,train,Italy,Naples,0,29,Italy_Naples_r000_c029_x4640_y0_s160,3,Italy_Naples_r000_c030_x4800_y0_s160,3,Italy_Naples_r001_c029_x4640_y160_s160,3,Italy_Naples_r001_c030_x4800_y160_s160,3,4,4,true,true,true,false,false
Italy_Naples_r000_c030_2x2,train,Italy,Naples,0,30,Italy_Naples_r000_c030_x4800_y0_s160,3,Italy_Naples_r000_c031_x4884_y0_s160,3,Italy_Naples_r001_c030_x4800_y160_s160,3,Italy_Naples_r001_c031_x4884_y160_s160,3,4,4,true,true,true,true,true
Italy_Naples_r001_c000_2x2,train,Italy,Naples,1,0,Italy_Naples_r001_c000_x0_y160_s160,5,Italy_Naples_r001_c001_x160_y160_s160,5,Italy_Naples_r002_c000_x0_y320_s160,5,Italy_Naples_r002_c001_x160_y320_s160,5,0,0,false,false,false,false,false
Italy_Naples_r001_c001_2x2,train,Italy,Naples,1,1,Italy_Naples_r001_c001_x160_y160_s160,5,Italy_Naples_r001_c002_x320_y160_s160,5,Italy_Naples_r002_c001_x160_y320_s160,5,Italy_Naples_r002_c002_x320_y320_s160,5,0,0,false,false,false,false,false
Italy_Naples_r001_c002_2x2,train,Italy,Naples,1,2,Italy_Naples_r001_c002_x320_y160_s160,5,Italy_Naples_r001_c003_x480_y160_s160,5,Italy_Naples_r002_c002_x320_y320_s160,5,Italy_Naples_r002_c003_x480_y320_s160,5,0,0,false,false,false,false,false
Italy_Naples_r001_c003_2x2,train,Italy,Naples,1,3,Italy_Naples_r001_c003_x480_y160_s160,5,Italy_Naples_r001_c004_x640_y160_s160,5,Italy_Naples_r002_c003_x480_y320_s160,5,Italy_Naples_r002_c004_x640_y320_s160,5,0,0,false,false,false,false,false
Italy_Naples_r001_c004_2x2,train,Italy,Naples,1,4,Italy_Naples_r001_c004_x640_y160_s160,5,Italy_Naples_r001_c005_x800_y160_s160,3,Italy_Naples_r002_c004_x640_y320_s160,5,Italy_Naples_r002_c005_x800_y320_s160,3,2,2,false,true,false,false,false
Italy_Naples_r001_c005_2x2,train,Italy,Naples,1,5,Italy_Naples_r001_c005_x800_y160_s160,3,Italy_Naples_r001_c006_x960_y160_s160,3,Italy_Naples_r002_c005_x800_y320_s160,3,Italy_Naples_r002_c006_x960_y320_s160,5,3,3,false,true,false,false,false
Italy_Naples_r001_c006_2x2,train,Italy,Naples,1,6,Italy_Naples_r001_c006_x960_y160_s160,3,Italy_Naples_r001_c007_x1120_y160_s160,3,Italy_Naples_r002_c006_x960_y320_s160,5,Italy_Naples_r002_c007_x1120_y320_s160,5,2,2,false,true,false,false,false
Italy_Naples_r001_c007_2x2,train,Italy,Naples,1,7,Italy_Naples_r001_c007_x1120_y160_s160,3,Italy_Naples_r001_c008_x1280_y160_s160,5,Italy_Naples_r002_c007_x1120_y320_s160,5,Italy_Naples_r002_c008_x1280_y320_s160,5,1,1,false,true,false,false,false
Italy_Naples_r001_c008_2x2,train,Italy,Naples,1,8,Italy_Naples_r001_c008_x1280_y160_s160,5,Italy_Naples_r001_c009_x1440_y160_s160,5,Italy_Naples_r002_c008_x1280_y320_s160,5,Italy_Naples_r002_c009_x1440_y320_s160,5,0,0,false,false,false,false,false
Italy_Naples_r001_c009_2x2,train,Italy,Naples,1,9,Italy_Naples_r001_c009_x1440_y160_s160,5,Italy_Naples_r001_c010_x1600_y160_s160,5,Italy_Naples_r002_c009_x1440_y320_s160,5,Italy_Naples_r002_c010_x1600_y320_s160,5,0,0,false,false,false,false,false
Italy_Naples_r001_c010_2x2,train,Italy,Naples,1,10,Italy_Naples_r001_c010_x1600_y160_s160,5,Italy_Naples_r001_c011_x1760_y160_s160,5,Italy_Naples_r002_c010_x1600_y320_s160,5,Italy_Naples_r002_c011_x1760_y320_s160,5,0,0,false,false,false,false,false
Italy_Naples_r001_c011_2x2,train,Italy,Naples,1,11,Italy_Naples_r001_c011_x1760_y160_s160,5,Italy_Naples_r001_c012_x1920_y160_s160,5,Italy_Naples_r002_c011_x1760_y320_s160,5,Italy_Naples_r002_c012_x1920_y320_s160,4,1,1,false,true,false,false,false
Italy_Naples_r001_c012_2x2,train,Italy,Naples,1,12,Italy_Naples_r001_c012_x1920_y160_s160,5,Italy_Naples_r001_c013_x2080_y160_s160,3,Italy_Naples_r002_c012_x1920_y320_s160,4,Italy_Naples_r002_c013_x2080_y320_s160,3,3,3,false,true,false,false,false
Italy_Naples_r001_c013_2x2,train,Italy,Naples,1,13,Italy_Naples_r001_c013_x2080_y160_s160,3,Italy_Naples_r001_c014_x2240_y160_s160,3,Italy_Naples_r002_c013_x2080_y320_s160,3,Italy_Naples_r002_c014_x2240_y320_s160,3,4,4,true,true,true,false,false
Italy_Naples_r001_c014_2x2,train,Italy,Naples,1,14,Italy_Naples_r001_c014_x2240_y160_s160,3,Italy_Naples_r001_c015_x2400_y160_s160,3,Italy_Naples_r002_c014_x2240_y320_s160,3,Italy_Naples_r002_c015_x2400_y320_s160,3,4,4,true,true,true,false,false
Italy_Naples_r001_c015_2x2,train,Italy,Naples,1,15,Italy_Naples_r001_c015_x2400_y160_s160,3,Italy_Naples_r001_c016_x2560_y160_s160,3,Italy_Naples_r002_c015_x2400_y320_s160,3,Italy_Naples_r002_c016_x2560_y320_s160,3,4,4,true,true,true,false,false
Italy_Naples_r001_c016_2x2,train,Italy,Naples,1,16,Italy_Naples_r001_c016_x2560_y160_s160,3,Italy_Naples_r001_c017_x2720_y160_s160,4,Italy_Naples_r002_c016_x2560_y320_s160,3,Italy_Naples_r002_c017_x2720_y320_s160,4,4,4,true,true,true,false,false
Italy_Naples_r001_c017_2x2,train,Italy,Naples,1,17,Italy_Naples_r001_c017_x2720_y160_s160,4,Italy_Naples_r001_c018_x2880_y160_s160,3,Italy_Naples_r002_c017_x2720_y320_s160,4,Italy_Naples_r002_c018_x2880_y320_s160,3,4,4,true,true,true,false,false
Italy_Naples_r001_c018_2x2,train,Italy,Naples,1,18,Italy_Naples_r001_c018_x2880_y160_s160,3,Italy_Naples_r001_c019_x3040_y160_s160,3,Italy_Naples_r002_c018_x2880_y320_s160,3,Italy_Naples_r002_c019_x3040_y320_s160,3,4,4,true,true,true,false,false
Italy_Naples_r001_c019_2x2,train,Italy,Naples,1,19,Italy_Naples_r001_c019_x3040_y160_s160,3,Italy_Naples_r001_c020_x3200_y160_s160,3,Italy_Naples_r002_c019_x3040_y320_s160,3,Italy_Naples_r002_c020_x3200_y320_s160,3,4,4,true,true,true,false,false
Italy_Naples_r001_c020_2x2,train,Italy,Naples,1,20,Italy_Naples_r001_c020_x3200_y160_s160,3,Italy_Naples_r001_c021_x3360_y160_s160,3,Italy_Naples_r002_c020_x3200_y320_s160,3,Italy_Naples_r002_c021_x3360_y320_s160,3,4,4,true,true,true,false,false
Italy_Naples_r001_c021_2x2,train,Italy,Naples,1,21,Italy_Naples_r001_c021_x3360_y160_s160,3,Italy_Naples_r001_c022_x3520_y160_s160,3,Italy_Naples_r002_c021_x3360_y320_s160,3,Italy_Naples_r002_c022_x3520_y320_s160,3,4,4,true,true,true,false,false
Italy_Naples_r001_c022_2x2,train,Italy,Naples,1,22,Italy_Naples_r001_c022_x3520_y160_s160,3,Italy_Naples_r001_c023_x3680_y160_s160,3,Italy_Naples_r002_c022_x3520_y320_s160,3,Italy_Naples_r002_c023_x3680_y320_s160,3,4,4,true,true,true,false,false
Italy_Naples_r001_c023_2x2,train,Italy,Naples,1,23,Italy_Naples_r001_c023_x3680_y160_s160,3,Italy_Naples_r001_c024_x3840_y160_s160,3,Italy_Naples_r002_c023_x3680_y320_s160,3,Italy_Naples_r002_c024_x3840_y320_s160,3,4,4,true,true,true,false,false
Italy_Naples_r001_c024_2x2,train,Italy,Naples,1,24,Italy_Naples_r001_c024_x3840_y160_s160,3,Italy_Naples_r001_c025_x4000_y160_s160,3,Italy_Naples_r002_c024_x3840_y320_s160,3,Italy_Naples_r002_c025_x4000_y320_s160,3,4,4,true,true,true,false,false
Italy_Naples_r001_c025_2x2,train,Italy,Naples,1,25,Italy_Naples_r001_c025_x4000_y160_s160,3,Italy_Naples_r001_c026_x4160_y160_s160,3,Italy_Naples_r002_c025_x4000_y320_s160,3,Italy_Naples_r002_c026_x4160_y320_s160,3,4,4,true,true,true,false,false
Italy_Naples_r001_c026_2x2,train,Italy,Naples,1,26,Italy_Naples_r001_c026_x4160_y160_s160,3,Italy_Naples_r001_c027_x4320_y160_s160,3,Italy_Naples_r002_c026_x4160_y320_s160,3,Italy_Naples_r002_c027_x4320_y320_s160,3,4,4,true,true,true,false,false
Italy_Naples_r001_c027_2x2,train,Italy,Naples,1,27,Italy_Naples_r001_c027_x4320_y160_s160,3,Italy_Naples_r001_c028_x4480_y160_s160,4,Italy_Naples_r002_c027_x4320_y320_s160,3,Italy_Naples_r002_c028_x4480_y320_s160,4,4,4,true,true,true,false,false
Italy_Naples_r001_c028_2x2,train,Italy,Naples,1,28,Italy_Naples_r001_c028_x4480_y160_s160,4,Italy_Naples_r001_c029_x4640_y160_s160,3,Italy_Naples_r002_c028_x4480_y320_s160,4,Italy_Naples_r002_c029_x4640_y320_s160,3,4,4,true,true,true,false,false
Italy_Naples_r001_c029_2x2,train,Italy,Naples,1,29,Italy_Naples_r001_c029_x4640_y160_s160,3,Italy_Naples_r001_c030_x4800_y160_s160,3,Italy_Naples_r002_c029_x4640_y320_s160,3,Italy_Naples_r002_c030_x4800_y320_s160,3,4,4,true,true,true,false,false
Italy_Naples_r001_c030_2x2,train,Italy,Naples,1,30,Italy_Naples_r001_c030_x4800_y160_s160,3,Italy_Naples_r001_c031_x4884_y160_s160,3,Italy_Naples_r002_c030_x4800_y320_s160,3,Italy_Naples_r002_c031_x4884_y320_s160,3,4,4,true,true,true,false,false
Italy_Naples_r002_c000_2x2,train,Italy,Naples,2,0,Italy_Naples_r002_c000_x0_y320_s160,5,Italy_Naples_r002_c001_x160_y320_s160,5,Italy_Naples_r003_c000_x0_y480_s160,5,Italy_Naples_r003_c001_x160_y480_s160,5,0,0,false,false,false,true,false
Italy_Naples_r002_c001_2x2,train,Italy,Naples,2,1,Italy_Naples_r002_c001_x160_y320_s160,5,Italy_Naples_r002_c002_x320_y320_s160,5,Italy_Naples_r003_c001_x160_y480_s160,5,Italy_Naples_r003_c002_x320_y480_s160,3,1,1,false,true,false,false,false
Italy_Naples_r002_c002_2x2,train,Italy,Naples,2,2,Italy_Naples_r002_c002_x320_y320_s160,5,Italy_Naples_r002_c003_x480_y320_s160,5,Italy_Naples_r003_c002_x320_y480_s160,3,Italy_Naples_r003_c003_x480_y480_s160,4,2,2,false,true,false,true,false
Italy_Naples_r002_c003_2x2,train,Italy,Naples,2,3,Italy_Naples_r002_c003_x480_y320_s160,5,Italy_Naples_r002_c004_x640_y320_s160,5,Italy_Naples_r003_c003_x480_y480_s160,4,Italy_Naples_r003_c004_x640_y480_s160,4,2,2,false,true,false,false,false
Italy_Naples_r002_c004_2x2,train,Italy,Naples,2,4,Italy_Naples_r002_c004_x640_y320_s160,5,Italy_Naples_r002_c005_x800_y320_s160,3,Italy_Naples_r003_c004_x640_y480_s160,4,Italy_Naples_r003_c005_x800_y480_s160,4,3,3,false,true,false,true,false
Italy_Naples_r002_c005_2x2,train,Italy,Naples,2,5,Italy_Naples_r002_c005_x800_y320_s160,3,Italy_Naples_r002_c006_x960_y320_s160,5,Italy_Naples_r003_c005_x800_y480_s160,4,Italy_Naples_r003_c006_x960_y480_s160,4,3,3,false,true,false,false,false
Italy_Naples_r002_c006_2x2,train,Italy,Naples,2,6,Italy_Naples_r002_c006_x960_y320_s160,5,Italy_Naples_r002_c007_x1120_y320_s160,5,Italy_Naples_r003_c006_x960_y480_s160,4,Italy_Naples_r003_c007_x1120_y480_s160,5,1,1,false,true,false,true,false
Italy_Naples_r002_c007_2x2,train,Italy,Naples,2,7,Italy_Naples_r002_c007_x1120_y320_s160,5,Italy_Naples_r002_c008_x1280_y320_s160,5,Italy_Naples_r003_c007_x1120_y480_s160,5,Italy_Naples_r003_c008_x1280_y480_s160,5,0,0,false,false,false,false,false
Italy_Naples_r002_c008_2x2,train,Italy,Naples,2,8,Italy_Naples_r002_c008_x1280_y320_s160,5,Italy_Naples_r002_c009_x1440_y320_s160,5,Italy_Naples_r003_c008_x1280_y480_s160,5,Italy_Naples_r003_c009_x1440_y480_s160,5,0,0,false,false,false,true,false
Italy_Naples_r002_c009_2x2,train,Italy,Naples,2,9,Italy_Naples_r002_c009_x1440_y320_s160,5,Italy_Naples_r002_c010_x1600_y320_s160,5,Italy_Naples_r003_c009_x1440_y480_s160,5,Italy_Naples_r003_c010_x1600_y480_s160,5,0,0,false,false,false,false,false
Italy_Naples_r002_c010_2x2,train,Italy,Naples,2,10,Italy_Naples_r002_c010_x1600_y320_s160,5,Italy_Naples_r002_c011_x1760_y320_s160,5,Italy_Naples_r003_c010_x1600_y480_s160,5,Italy_Naples_r003_c011_x1760_y480_s160,5,0,0,false,false,false,true,false
Italy_Naples_r002_c011_2x2,train,Italy,Naples,2,11,Italy_Naples_r002_c011_x1760_y320_s160,5,Italy_Naples_r002_c012_x1920_y320_s160,4,Italy_Naples_r003_c011_x1760_y480_s160,5,Italy_Naples_r003_c012_x1920_y480_s160,4,2,2,false,true,false,false,false
Italy_Naples_r002_c012_2x2,train,Italy,Naples,2,12,Italy_Naples_r002_c012_x1920_y320_s160,4,Italy_Naples_r002_c013_x2080_y320_s160,3,Italy_Naples_r003_c012_x1920_y480_s160,4,Italy_Naples_r003_c013_x2080_y480_s160,4,4,4,true,true,true,true,true
Italy_Naples_r002_c013_2x2,train,Italy,Naples,2,13,Italy_Naples_r002_c013_x2080_y320_s160,3,Italy_Naples_r002_c014_x2240_y320_s160,3,Italy_Naples_r003_c013_x2080_y480_s160,4,Italy_Naples_r003_c014_x2240_y480_s160,3,4,4,true,true,true,false,false
Italy_Naples_r002_c014_2x2,train,Italy,Naples,2,14,Italy_Naples_r002_c014_x2240_y320_s160,3,Italy_Naples_r002_c015_x2400_y320_s160,3,Italy_Naples_r003_c014_x2240_y480_s160,3,Italy_Naples_r003_c015_x2400_y480_s160,3,4,4,true,true,true,true,true
Italy_Naples_r002_c015_2x2,train,Italy,Naples,2,15,Italy_Naples_r002_c015_x2400_y320_s160,3,Italy_Naples_r002_c016_x2560_y320_s160,3,Italy_Naples_r003_c015_x2400_y480_s160,3,Italy_Naples_r003_c016_x2560_y480_s160,3,4,4,true,true,true,false,false
Italy_Naples_r002_c016_2x2,train,Italy,Naples,2,16,Italy_Naples_r002_c016_x2560_y320_s160,3,Italy_Naples_r002_c017_x2720_y320_s160,4,Italy_Naples_r003_c016_x2560_y480_s160,3,Italy_Naples_r003_c017_x2720_y480_s160,3,4,4,true,true,true,true,true
Italy_Naples_r002_c017_2x2,train,Italy,Naples,2,17,Italy_Naples_r002_c017_x2720_y320_s160,4,Italy_Naples_r002_c018_x2880_y320_s160,3,Italy_Naples_r003_c017_x2720_y480_s160,3,Italy_Naples_r003_c018_x2880_y480_s160,3,4,4,true,true,true,false,false
Italy_Naples_r002_c018_2x2,train,Italy,Naples,2,18,Italy_Naples_r002_c018_x2880_y320_s160,3,Italy_Naples_r002_c019_x3040_y320_s160,3,Italy_Naples_r003_c018_x2880_y480_s160,3,Italy_Naples_r003_c019_x3040_y480_s160,3,4,4,true,true,true,true,true
Italy_Naples_r002_c019_2x2,train,Italy,Naples,2,19,Italy_Naples_r002_c019_x3040_y320_s160,3,Italy_Naples_r002_c020_x3200_y320_s160,3,Italy_Naples_r003_c019_x3040_y480_s160,3,Italy_Naples_r003_c020_x3200_y480_s160,3,4,4,true,true,true,false,false
Italy_Naples_r002_c020_2x2,train,Italy,Naples,2,20,Italy_Naples_r002_c020_x3200_y320_s160,3,Italy_Naples_r002_c021_x3360_y320_s160,3,Italy_Naples_r003_c020_x3200_y480_s160,3,Italy_Naples_r003_c021_x3360_y480_s160,4,4,4,true,true,true,true,true
Italy_Naples_r002_c021_2x2,train,Italy,Naples,2,21,Italy_Naples_r002_c021_x3360_y320_s160,3,Italy_Naples_r002_c022_x3520_y320_s160,3,Italy_Naples_r003_c021_x3360_y480_s160,4,Italy_Naples_r003_c022_x3520_y480_s160,4,4,4,true,true,true,false,false
Italy_Naples_r002_c022_2x2,train,Italy,Naples,2,22,Italy_Naples_r002_c022_x3520_y320_s160,3,Italy_Naples_r002_c023_x3680_y320_s160,3,Italy_Naples_r003_c022_x3520_y480_s160,4,Italy_Naples_r003_c023_x3680_y480_s160,3,4,4,true,true,true,true,true
Italy_Naples_r002_c023_2x2,train,Italy,Naples,2,23,Italy_Naples_r002_c023_x3680_y320_s160,3,Italy_Naples_r002_c024_x3840_y320_s160,3,Italy_Naples_r003_c023_x3680_y480_s160,3,Italy_Naples_r003_c024_x3840_y480_s160,3,4,4,true,true,true,false,false
Italy_Naples_r002_c024_2x2,train,Italy,Naples,2,24,Italy_Naples_r002_c024_x3840_y320_s160,3,Italy_Naples_r002_c025_x4000_y320_s160,3,Italy_Naples_r003_c024_x3840_y480_s160,3,Italy_Naples_r003_c025_x4000_y480_s160,3,4,4,true,true,true,true,true
Italy_Naples_r002_c025_2x2,train,Italy,Naples,2,25,Italy_Naples_r002_c025_x4000_y320_s160,3,Italy_Naples_r002_c026_x4160_y320_s160,3,Italy_Naples_r003_c025_x4000_y480_s160,3,Italy_Naples_r003_c026_x4160_y480_s160,3,4,4,true,true,true,false,false
Italy_Naples_r002_c026_2x2,train,Italy,Naples,2,26,Italy_Naples_r002_c026_x4160_y320_s160,3,Italy_Naples_r002_c027_x4320_y320_s160,3,Italy_Naples_r003_c026_x4160_y480_s160,3,Italy_Naples_r003_c027_x4320_y480_s160,3,4,4,true,true,true,true,true
Italy_Naples_r002_c027_2x2,train,Italy,Naples,2,27,Italy_Naples_r002_c027_x4320_y320_s160,3,Italy_Naples_r002_c028_x4480_y320_s160,4,Italy_Naples_r003_c027_x4320_y480_s160,3,Italy_Naples_r003_c028_x4480_y480_s160,4,4,4,true,true,true,false,false
Italy_Naples_r002_c028_2x2,train,Italy,Naples,2,28,Italy_Naples_r002_c028_x4480_y320_s160,4,Italy_Naples_r002_c029_x4640_y320_s160,3,Italy_Naples_r003_c028_x4480_y480_s160,4,Italy_Naples_r003_c029_x4640_y480_s160,3,4,4,true,true,true,true,true
Italy_Naples_r002_c029_2x2,train,Italy,Naples,2,29,Italy_Naples_r002_c029_x4640_y320_s160,3,Italy_Naples_r002_c030_x4800_y320_s160,3,Italy_Naples_r003_c029_x4640_y480_s160,3,Italy_Naples_r003_c030_x4800_y480_s160,3,4,4,true,true,true,false,false
Italy_Naples_r002_c030_2x2,train,Italy,Naples,2,30,Italy_Naples_r002_c030_x4800_y320_s160,3,Italy_Naples_r002_c031_x4884_y320_s160,3,Italy_Naples_r003_c030_x4800_y480_s160,3,Italy_Naples_r003_c031_x4884_y480_s160,3,4,4,true,true,true,true,true
Italy_Naples_r003_c000_2x2,train,Italy,Naples,3,0,Italy_Naples_r003_c000_x0_y480_s160,5,Italy_Naples_r003_c001_x160_y480_s160,5,Italy_Naples_r004_c000_x0_y640_s160,3,Italy_Naples_r004_c001_x160_y640_s160,3,2,2,false,true,false,false,false
Italy_Naples_r003_c001_2x2,train,Italy,Naples,3,1,Italy_Naples_r003_c001_x160_y480_s160,5,Italy_Naples_r003_c002_x320_y480_s160,3,Italy_Naples_r004_c001_x160_y640_s160,3,Italy_Naples_r004_c002_x320_y640_s160,3,3,3,false,true,false,false,false
Italy_Naples_r003_c002_2x2,train,Italy,Naples,3,2,Italy_Naples_r003_c002_x320_y480_s160,3,Italy_Naples_r003_c003_x480_y480_s160,4,Italy_Naples_r004_c002_x320_y640_s160,3,Italy_Naples_r004_c003_x480_y640_s160,3,4,4,true,true,true,false,false
